Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000085248,Gm11587,0,0,0,0,0,0
ENSMUSG00000085249,Gm12847,0,0,0,1,0,2
ENSMUSG00000085250,Gm15234,0,0,2,5,4,14
ENSMUSG00000085251,Gm12326,0,0,0,0,0,0
ENSMUSG00000085252,8430437L04Rik,0,0,0,0,0,0
ENSMUSG00000085253,Gm16833,0,0,0,0,0,0
ENSMUSG00000085254,Gm15881,0,0,0,0,0,0
ENSMUSG00000085255,Taco1os,0,1.02,8.08,4.18,4.14,8.06
ENSMUSG00000085256,Dmrta2os,26,27,14,6,10,7
ENSMUSG00000085257,Gm13264,6,16,14,1,1,3
ENSMUSG00000085260,Med9os,6,11,6,5,11,8
ENSMUSG00000085261,Gm13814,0,0,0,0,0,0
ENSMUSG00000085262,Gm11574,0,0,1.03,1.04,0,1.06
ENSMUSG00000085263,1700125G02Rik,0,0,0,0,0,0
ENSMUSG00000085264,Gm15581,1,1,0,1,6,1
ENSMUSG00000085265,Nell1os,0,0,0,0,0,0
ENSMUSG00000085267,Gm14235,0,0,0,0,0,0
ENSMUSG00000085269,Gm15777,6,6,9,4,1,3
ENSMUSG00000085271,E130006D01Rik,0,0,0,0,0,0
ENSMUSG00000085272,Sbk3,5,3,2,39,58,54
ENSMUSG00000085274,BC046401,2,3,2,5,6,4
ENSMUSG00000085275,Gm14487,0,0,0,0,0,0
ENSMUSG00000085276,Gm15812,2.91,4.98,0,4.73,1.05,7.25
ENSMUSG00000085277,Gm13943,0,0,0,0,0,0
ENSMUSG00000085278,Gm12841,0,0,0,0,0,0
ENSMUSG00000085279,Gm15965,13.37,5.15,10.61,33.73,34.56,56.69
ENSMUSG00000085280,Gm16151,0,1,0,0,0,0
ENSMUSG00000085281,Gm13316,0,0,0,0,0,0
ENSMUSG00000085282,Gm15663,0,1,0,18,13,16
ENSMUSG00000085284,Gm16189,0,2,3,0,3,1
ENSMUSG00000085285,Gm14968,0,0,0,3,4,1
ENSMUSG00000085286,Ube4bos3,12.6,13,15,3,9,7
ENSMUSG00000085287,4833418N02Rik,13,10,9,10,9,17
ENSMUSG00000085288,Gm16356,0,0,0,0,0,0
ENSMUSG00000085289,Gm15337,26.06,23,26,36.12,48,55
ENSMUSG00000085290,Gm16129,0,0,0,0,0,0
ENSMUSG00000085292,Gm12853,0,0,0,0,0,0
ENSMUSG00000085293,Gm13817,0,0,0,0,0,0
ENSMUSG00000085295,4930430E12Rik,1,0,0,0,0,0
ENSMUSG00000085297,Gm11651,0,0,0,0,0,0
ENSMUSG00000085298,F730035M05Rik,0,0,0,0,0,0
ENSMUSG00000085300,Gm16345,0,0,0,0,0,0
ENSMUSG00000085301,Gm12132,0,0,0,0,0,0
ENSMUSG00000085302,Trav8-2,0,0,0,0,0,0
ENSMUSG00000085303,Gm16751,1,0,4,1,1,2
ENSMUSG00000085304,Gm12802,0,0,0,0.33,0,0
ENSMUSG00000085305,Gm12410,0,0,0,0,0,0
ENSMUSG00000085307,Gm11525,10.1,8.44,9.33,39.64,66.29,62.72
ENSMUSG00000085310,Gm11491,8.53,10.64,13.7,3.32,6.76,4.41
ENSMUSG00000085311,Gm15445,12,15,13,3,6,6
ENSMUSG00000085312,Gm12763,5.66,18.54,8.38,33.25,39.97,26.73
ENSMUSG00000085314,Gm14866,1.47,0,0,0,2.51,3
ENSMUSG00000085315,A430018G15Rik,12.49,15.09,9.47,5,10.18,16.91
ENSMUSG00000085316,D330050G23Rik,3,1,3,1,0,6
ENSMUSG00000085317,Gssos2,0,0,0,1,2,5
ENSMUSG00000085318,Gm12524,0,0,1,1,3,0
ENSMUSG00000085319,Gm13330,0,0,0,0,0,1
ENSMUSG00000085320,Gm11548,0,0,1,1,3,1
ENSMUSG00000085321,4930412F09Rik,0,0,1,81,112,148
ENSMUSG00000085322,Gm14261,0,0,0,0,0,0
ENSMUSG00000085323,9130410C08Rik,0,0,0,0,0,1
ENSMUSG00000085324,Gm11680,0,0,0,0,0,0
ENSMUSG00000085325,Gm14974,0,0,0,0,0,0
ENSMUSG00000085326,Gm15642,0,0,0,0,0,0
ENSMUSG00000085327,Gm16104,14,12,6,7,8,11
ENSMUSG00000085328,Gm17131,1746.19,1552.62,1546.57,11559.04,15742.17,19452.97
ENSMUSG00000085329,2810404F17Rik,0,0,0,0,0,0
ENSMUSG00000085330,Gm13417,0,0,0,0,0,0
ENSMUSG00000085331,Gm11274,0,0,0,18,17,48
ENSMUSG00000085333,1700030A11Rik,0,0,0,0,0,0
ENSMUSG00000085334,Gm12940,368.05,451.89,375.02,178.08,211.94,242.56
ENSMUSG00000085335,Gm13684,5.89,7.59,4,4.54,12.39,7
ENSMUSG00000085336,Gm11732,0,0,0,0,0,0
ENSMUSG00000085337,Gm15964,128.56,42.56,51.05,22.71,31.85,71.52
ENSMUSG00000085338,2410004I01Rik,0,0,0,1,0,0
ENSMUSG00000085340,Gm16335,2,0,3,2,2,1
ENSMUSG00000085342,Gm12254,0,1.67,0,0,0,0
ENSMUSG00000085345,Gm16064,0,0,0,0,0,0
ENSMUSG00000085347,Hk1os,7,15,6,11,15,15
ENSMUSG00000085348,Gm12300,2,5,2,2,0,1
ENSMUSG00000085350,4930529I22Rik,0,0,0,0,0,0
ENSMUSG00000085351,Gm12472,1,2,0,0,2,0
ENSMUSG00000085352,Gm4128,0,0,0,0,0,0
ENSMUSG00000085353,1700092C17Rik,0,0,0,0,0,0
ENSMUSG00000085354,Gm2044,0,0,0,0,0,0
ENSMUSG00000085355,3010003L21Rik,73,75,80.02,75,86,107
ENSMUSG00000085357,Gm13480,0,1,0,0,1,0
ENSMUSG00000085358,Gm14437,0,0,0,0,0,0
ENSMUSG00000085359,Gm12336,0,0,0,0,0,0
ENSMUSG00000085360,Arhgap27os2,2.69,0,12.06,4.02,1.35,1.3
ENSMUSG00000085361,Gm16305,0,0.86,0,1,0,1
ENSMUSG00000085363,Gm15478,3,1,3,0,3,3
ENSMUSG00000085366,Gm16358,0,0,0,0,0,0
ENSMUSG00000085368,Gm16188,0,0,0,1,0,0
ENSMUSG00000085369,9430093N23Rik,0,0,0,0,0,0
ENSMUSG00000085371,Gm3160,0,0,0,0,0,0
ENSMUSG00000085372,Gm16145,0,0,0,0,0,0
ENSMUSG00000085375,Gm12506,0,0,0,0,0,0
ENSMUSG00000085376,Gm14508,29,22,19,7,7,11
ENSMUSG00000085377,4930551L18Rik,0,0,0,0,1,2
ENSMUSG00000085378,Gm11415,0,0,0,0,0,0
ENSMUSG00000085379,2310058D17Rik,11,16,11,46,68,77.3
ENSMUSG00000085380,E130120K24Rik,0,0,0,0,0,0
ENSMUSG00000085382,Gm13861,0,0,0,0,0,0
ENSMUSG00000085383,Gm14218,0,0,0,0,0,0
ENSMUSG00000085385,Snhg17,2133,1938,1706.65,2584.9,3329.02,4387.68
ENSMUSG00000085386,Gm13630,0,0,0,0,0,0
ENSMUSG00000085387,A630050E04Rik,0,0,0,0,0,0
ENSMUSG00000085388,Ptf1aos,0,0,0,0,0,0
ENSMUSG00000085389,1700003M07Rik,0,0,0,0,0,0
ENSMUSG00000085390,Gm13115,0,0,0,0,0,0
ENSMUSG00000085391,Gm16150,0,0,0,0,0,3
ENSMUSG00000085393,Gm11280,0,0,0,0,0,0
ENSMUSG00000085394,2210414B05Rik,0,0,0,0,1,0
ENSMUSG00000085395,Gm13056,160,196,179,157,200,315
ENSMUSG00000085396,Firre,1585,1583,1408,352,506,710
ENSMUSG00000085397,Gm13524,1,0,2,5,1,0
ENSMUSG00000085398,4931406G06Rik,1,1,0,0,2.5,0
ENSMUSG00000085399,Foxd2os,367,315,351,273,316,318
ENSMUSG00000085400,Pard3bos3,0,0,0,12,17,32
ENSMUSG00000085401,Slc39a1-ps,1.05,0,1.02,1.02,0,0
ENSMUSG00000085402,Gm12111,0,0,0,0,0,0
ENSMUSG00000085403,Gm13068,5.4,3.23,2.14,4.29,6.54,6.5
ENSMUSG00000085404,Gm12909,0,0,0,1,1,4
ENSMUSG00000085405,4930441J16Rik,0,0,0,0,0,0
ENSMUSG00000085407,1700095J03Rik,0,0,0,0,0,0
ENSMUSG00000085408,C530005A16Rik,14.24,34.06,22.58,22.09,19.05,22.98
ENSMUSG00000085409,Gm16155,0,0,0,0,0,0
ENSMUSG00000085411,Gm14319,0,0,0,0,0,1
ENSMUSG00000085412,Halr1,1,0,0,2,0,0
ENSMUSG00000085413,Kbtbd8os,0,0,0,0,0,0
ENSMUSG00000085414,Sspnos,0,0,0,1,0,0
ENSMUSG00000085415,Gm12060,6.07,4.04,3.03,7.07,10.1,13.1
ENSMUSG00000085416,1700019G24Rik,0,0,0,0,2,0
ENSMUSG00000085417,Gm13919,0,0,1,0,0,1
ENSMUSG00000085418,Grip1os1,0,0,0,5,6,4
ENSMUSG00000085419,Gm11734,0,0,0,2,0,6
ENSMUSG00000085420,4930453O03Rik,0,0,0,0,1,0
ENSMUSG00000085421,4732490B19Rik,0,0,0,0,1,0
ENSMUSG00000085423,Gm15735,0,0,0,1,0,1
ENSMUSG00000085424,Fhad1os1,0,0,0,0,0,0
ENSMUSG00000085425,Gm15648,0,0,0,0,0,0
ENSMUSG00000085426,Gm14272,0,0,0,0,0,0
ENSMUSG00000085427,6430710C18Rik,0,0,0,3,2,4
ENSMUSG00000085428,Gm14344,0,0,0,0,0,0
ENSMUSG00000085429,Gm13485,0,0,0,0,0,0
ENSMUSG00000085430,Gm15619,0,0,0,0,0,0
ENSMUSG00000085431,4930440I19Rik,0,0,0,0,0,0
ENSMUSG00000085433,Gm16001,24,20,20,62,63,98
ENSMUSG00000085434,Gm11725,0,0,0,5,2,3
ENSMUSG00000085435,4930486F22Rik,0,0,0,0,0,0
ENSMUSG00000085436,Zfp335os,83.99,102.23,113.01,52,84.19,66.09
ENSMUSG00000085437,1700047A11Rik,0,0.93,0,4,3,3
ENSMUSG00000085438,1700020I14Rik,3871,4577.02,4338,1603.1,1936.63,2315.13
ENSMUSG00000085439,Rapgef4os1,0,0,0,0,0,0
ENSMUSG00000085440,Sorbs2os,3,2,1,1,4,3
ENSMUSG00000085441,Gm8289,0,0,0,0,0,0
ENSMUSG00000085442,Gm3362,21.75,21.02,17.03,70.05,98.43,80.93
ENSMUSG00000085443,Gm15416,0,0,1,0,0,0
ENSMUSG00000085444,Gm13936,16.86,25.52,31.8,30.95,57.38,60.54
ENSMUSG00000085445,Gm16348,3.98,2.43,2.02,5.03,4.21,5.36
ENSMUSG00000085447,9530026F06Rik,0,0,0,0,0,0
ENSMUSG00000085448,Gm13963,0,1,0,3,1,0
ENSMUSG00000085449,Gm15520,0,0,0,0,0,1
ENSMUSG00000085450,Gm13686,0,0,0,0,0,0
ENSMUSG00000085451,Gm15137,0,3,1,0,0,0
ENSMUSG00000085452,4930554G24Rik,0,0,0,0,0,0
ENSMUSG00000085453,Gm12018,3.01,0,1,1,0,2.08
ENSMUSG00000085454,Grip1os3,0,0,0,1,1,0
ENSMUSG00000085456,Gm15398,1,1,0,3,4,3
ENSMUSG00000085457,1110046J04Rik,81.08,98.08,81.11,62,95.13,120.07
ENSMUSG00000085459,Gm12272,0,1,1,0,0,0
ENSMUSG00000085463,9430024E24Rik,0,0,0,0,0,0
ENSMUSG00000085464,Gm16208,0,0,0,0,0,0
ENSMUSG00000085465,Gm15347,0,0,0,0,0,0
ENSMUSG00000085466,Hmgn2l6,0,0,0,0,0,0
ENSMUSG00000085467,Gm11842,0,0,0,0,0,0
ENSMUSG00000085468,Gm15343,0,0,0,0,0,0
ENSMUSG00000085469,Gm14242,0,0,0,0,0,0
ENSMUSG00000085470,1700012C14Rik,0,0,0,0,0,0
ENSMUSG00000085471,4933423P22Rik,6,5,4,12,5,13
ENSMUSG00000085472,Gm15691,1,1,0,0,1,0
ENSMUSG00000085473,Gm16686,0,0,0,0,0,0
ENSMUSG00000085476,Gm12162,0,0,0,0,0,0
ENSMUSG00000085477,Gm13335,0,0,0,3.01,1,1
ENSMUSG00000085478,Gm11851,2.51,4.09,7.69,157.08,165.05,220.78
ENSMUSG00000085479,9430073C21Rik,5,7,5,1,2,1
ENSMUSG00000085481,Gm16304,1.86,2.18,2.13,0,0,0
ENSMUSG00000085482,A230083N12Rik,2,1,1,3.19,1.95,3.84
ENSMUSG00000085483,Gm14198,1.01,0,0,1.04,0,0
ENSMUSG00000085484,Gm13539,0,0,0,0,0,0
ENSMUSG00000085485,Gm14024,0,0,0,0,0,0
ENSMUSG00000085486,Gm11634,0,0,0,1,2,3
ENSMUSG00000085487,Gm15654,0,0,0,1,0,0
ENSMUSG00000085488,4930557F10Rik,1,0,0,0,0,2
ENSMUSG00000085489,Gm3669,0,0,0,0,0,0
ENSMUSG00000085491,4930527E20Rik,0,0,0,0,0,0
ENSMUSG00000085492,Trmt61b,140.31,166.27,138.74,119.24,147.02,197.59
ENSMUSG00000085495,Gm16796,2.36,7.3,2.12,1.04,3.14,9.55
ENSMUSG00000085496,4930517E11Rik,0,0,0,0,0,0
ENSMUSG00000085497,Gm15985,0,0,0,0,0,0
ENSMUSG00000085498,Gm14023,3.04,3,1.01,4.01,4.01,6.03
ENSMUSG00000085499,Gm15713,0,1,0,0,0,0
ENSMUSG00000085500,Gm16976,0,0,0,0,0,0
ENSMUSG00000085501,Gm11772,3,2,1,4,8,4
ENSMUSG00000085502,Gm12320,5,5,4,7,9,16
ENSMUSG00000085504,Gm14055,0,0,0,0,0,0
ENSMUSG00000085505,Gm12868,0,0,0,0,0,0
ENSMUSG00000085507,Gm2709,0,0,0,0,0,0
ENSMUSG00000085508,Gm13965,0,0,0,0,0,0
ENSMUSG00000085509,Gm11521,0,0,0,0,0,0
ENSMUSG00000085510,Gm12082,0,0,0,0,0,0
ENSMUSG00000085511,Gm11738,0,3,2,2,1,1
ENSMUSG00000085512,Gm11958,0,0,0,0,0,0
ENSMUSG00000085513,Gm16363,2.19,11.96,7.28,7.57,10.25,5.49
ENSMUSG00000085514,Bcas3os2,0,0,0,0,0,0
ENSMUSG00000085515,C630028M04Rik,0,0,0,1,0,0
ENSMUSG00000085516,4930538E20Rik,1,0,0,0,0,0
ENSMUSG00000085517,Gm12963,2,3,7,2,2,3
ENSMUSG00000085519,Gm13703,0,0,0,0,0,0
ENSMUSG00000085521,4930526A20Rik,31.4,33.75,35.55,11.41,28.02,20.19
ENSMUSG00000085522,4930556G01Rik,0,0,0,0,0,0
ENSMUSG00000085523,Gm15945,0,0,1,0,0,1
ENSMUSG00000085524,Gm14224,0,0,0,0,1,0
ENSMUSG00000085525,Gm13166,0,2.64,1.14,2.07,3.17,1.11
ENSMUSG00000085526,Gm16083,0,0,0,2,1,0
ENSMUSG00000085527,Gm15535,3.63,3.03,3.45,12.95,18.24,5.94
ENSMUSG00000085528,4930401O10Rik,0,0,0,0,0,0
ENSMUSG00000085530,Gm13901,0,0,0,0,0,0
ENSMUSG00000085531,Slc36a3os,0,0,0,0,2,0
ENSMUSG00000085532,B430319H21Rik,0,0,0,1,1,2
ENSMUSG00000085533,Gm12146,0,0,0,0,0,0
ENSMUSG00000085534,Gm2117,0,0,0,0,0,0
ENSMUSG00000085536,Gm14950,0,0,0,0,0,0
ENSMUSG00000085538,Gm11455,0,0,1,1,0,1
ENSMUSG00000085539,Gm15561,0,0,1,4,0,3
ENSMUSG00000085540,Gm16036,0,0,0,0,0,0
ENSMUSG00000085541,Gm16010,15.93,6.7,11.47,14.82,7.37,5.39
ENSMUSG00000085542,1700037C06Rik,0,0,0,0,0,0
ENSMUSG00000085543,Gm13568,8.45,12.43,12.51,3.35,6.34,18.97
ENSMUSG00000085545,Gm13553,0,0,0,0,0,0
ENSMUSG00000085546,Gm14252,1,0,0,6,4.06,15
ENSMUSG00000085547,Gm13767,0,0,0,3.45,3.54,4.28
ENSMUSG00000085548,Gm11753,0,0,0,0,0,0
ENSMUSG00000085549,1700047F07Rik,0,0,0,0,0,0
ENSMUSG00000085550,Gm15658,0,0,0,0,0,0
ENSMUSG00000085551,1810063I02Rik,0,0,0,0,0,0
ENSMUSG00000085552,Gm21990,0,0,0,0,0,0
ENSMUSG00000085553,Gm14808,0,0,0,0,0,0
ENSMUSG00000085555,2610035F20Rik,2,3,5,2,4,7
ENSMUSG00000085556,Gm15020,0,0,0,0,2,1.87
ENSMUSG00000085558,4930412C18Rik,0,0,0,1,1,0
ENSMUSG00000085559,Gm11959,0,0,0,0,0,0
ENSMUSG00000085560,C230038L03Rik,8.02,8,8,6,4.04,4.03
ENSMUSG00000085561,1700046C09Rik,0,0,0,0,0,0
ENSMUSG00000085562,2610028E06Rik,0,0,0,0,0,0
ENSMUSG00000085563,2210411M09Rik,1,0,0,0,0,1
ENSMUSG00000085564,Gm12198,0,0,0,0,1,0
ENSMUSG00000085565,Gm15721,1.94,0,1.9,1.97,7.52,5.02
ENSMUSG00000085566,A730017L22Rik,8.55,12.6,9,14,15.56,16.05
ENSMUSG00000085568,Gm14858,0,0,0,0,0,1
ENSMUSG00000085569,Gm12602,250,298,240,77,88,95
ENSMUSG00000085572,Gm16234,0,0,2,0,0,0
ENSMUSG00000085573,Gm15418,2,3,1,1,0,1
ENSMUSG00000085574,Gm13053,0,0,1,0,0,0
ENSMUSG00000085575,Gm15485,0,0,0,0,0,0
ENSMUSG00000085576,Dpy19l2,0,0,0,0,0,4
ENSMUSG00000085577,Mageb6-ps,0,0,0,31.61,45.64,50
ENSMUSG00000085578,Gm11527,5,5,5,8,7.47,10.49
ENSMUSG00000085579,Gm12066,0,0,0,0,0,0
ENSMUSG00000085580,1700061F12Rik,0,0,0,0,0,0
ENSMUSG00000085581,Gm12786,0,0,0,0,0,0
ENSMUSG00000085582,3110099E03Rik,2,7,11,17,19,27
ENSMUSG00000085583,Gm15676,20,17,9,15,16,21
ENSMUSG00000085584,Rgag1,0,0,1,3,1,4
ENSMUSG00000085585,Gm12223,0,0,0,0,0,0
ENSMUSG00000085586,Gm11613,62.27,72.31,69.12,58.32,83.94,116.31
ENSMUSG00000085587,Gm14493,0,0,0,0,0,0
ENSMUSG00000085588,3110004A20Rik,0,0,0,0,0,0
ENSMUSG00000085589,A430078I02Rik,2,0,0,1,3,6
ENSMUSG00000085591,Gm13479,1,0,0,1,0,0
ENSMUSG00000085592,Gm16321,0,0,0,0,0,0
ENSMUSG00000085593,4930589P08Rik,2,0,0,0,0,0
ENSMUSG00000085594,Gm11551,0,0,0,0,0,0
ENSMUSG00000085595,Gm16090,10.42,4.2,3.12,2.07,2.11,3.12
ENSMUSG00000085596,Gm11476,0,1,1,5,6,6
ENSMUSG00000085598,Gm14715,0,0,0,0,0,0
ENSMUSG00000085599,Gm13449,0,0,2,4,4,7
ENSMUSG00000085600,E330012B07Rik,0,0,0,0,0,0
ENSMUSG00000085601,Gm4969,0,0,0,31,49,42
ENSMUSG00000085603,Gm11346,0,0,0,0.81,0,2
ENSMUSG00000085604,Dhx58os,2,0,0,9,7.02,12
ENSMUSG00000085606,Gm15792,11,15,9,10,6,13
ENSMUSG00000085608,Gm16354,0,0,0,0,0,0
ENSMUSG00000085609,1700016P03Rik,0,0,1.74,0,0,0
ENSMUSG00000085610,Gm14747,0,0,0,0,0,0
ENSMUSG00000085611,Ap3s1-ps1,0,0,0,0,0,0
ENSMUSG00000085612,Gm15868,4,7,9,2,6,7
ENSMUSG00000085614,1700123M08Rik,14,21.88,26,4,9,8
ENSMUSG00000085615,A330035P11Rik,28,34,18,28,36,55
ENSMUSG00000085616,Gm13850,0,0,0,0,0,0
ENSMUSG00000085618,Gm11466,0,0,0,0,0,0
ENSMUSG00000085619,4930555B12Rik,0,0,0,0,0,0
ENSMUSG00000085620,G630018N14Rik,0,0,0,0,0,0
ENSMUSG00000085622,3110056K07Rik,78,107,106,226,284,409
ENSMUSG00000085623,Gm16041,21.09,16,18.45,32.5,51.69,38.53
ENSMUSG00000085624,Gm14573,0,1,0,0,0,0
ENSMUSG00000085625,Gm8813,1,1,1,1,1,1
ENSMUSG00000085626,Gm12898,0,0,0,0,0,0
ENSMUSG00000085627,Gm11222,0,0,0,0,0,0
ENSMUSG00000085628,Appbp2os,5,7,1,12,16,19
ENSMUSG00000085629,Gm11697,0,0,0,0,0,0
ENSMUSG00000085630,Gm11795,3.85,3,4.02,5.03,12.98,12.62
ENSMUSG00000085631,9630028H03Rik,0,0,0,1,0,1
ENSMUSG00000085632,Gm12381,0,0,0,0,0,0
ENSMUSG00000085633,Bloc1s6os,1,0,0,0,2,1
ENSMUSG00000085634,Gm15290,0,0,0,2,0,0
ENSMUSG00000085635,Gm14565,35.91,43.04,40.52,54.75,66.77,93.39
ENSMUSG00000085636,Gm11769,5.18,6.2,8.22,13.46,17.57,14.52
ENSMUSG00000085637,1700048M11Rik,2,2,0,2,1,1
ENSMUSG00000085638,Gm15521,0,0,0,0,0,0
ENSMUSG00000085639,Gm15410,0,0,0,0,0,0
ENSMUSG00000085640,Gm14064,0,0,0,0,0,0
ENSMUSG00000085641,4930465M20Rik,0,0,0,0,0,0
ENSMUSG00000085642,3110053B16Rik,342.23,313.36,306.55,261.32,391.11,459.28
ENSMUSG00000085643,Gm12519,0,0,0,0,0,0
ENSMUSG00000085645,Hoxb5os,0,0,0,0,0,0
ENSMUSG00000085646,Gm11493,0,0,0,0,0,0
ENSMUSG00000085648,Gm13173,0,0,0,0,0,0
ENSMUSG00000085649,A730032A03Rik,0,0,0,1,1,0
ENSMUSG00000085651,Gm11695,0,0,0,0,0,0
ENSMUSG00000085652,Gm11999,0,0,0,0,0,0
ENSMUSG00000085653,Gm15179,0,0,0,0,0,0
ENSMUSG00000085654,Gm12536,0,0,0,0,0,0
ENSMUSG00000085655,Gm15952,8,9,13,8,16,11
ENSMUSG00000085656,Gm13180,0,0,0,0,0,1
ENSMUSG00000085657,Gm15984,2,0,1,2,2,1
ENSMUSG00000085658,Gm15704,3,3,3,4,1,3
ENSMUSG00000085659,Gm12325,0,0,0,0,0,0
ENSMUSG00000085660,Gm12434,0,0,0,0,0,0
ENSMUSG00000085662,Gm16220,0,0,0,0,0,0
ENSMUSG00000085663,Gm15718,0,0,0,0,0,0
ENSMUSG00000085664,Atxn7l1os2,1,3,2,3,0,0
ENSMUSG00000085665,Gm12059,3,4,7,14,6,8
ENSMUSG00000085666,Gm9855,2556.7,3168.7,3197.41,2096.74,2709.32,3199.11
ENSMUSG00000085667,Gm12992,146.11,116.81,119.59,32.04,62.32,100.88
ENSMUSG00000085668,Gm13447,0,0,0,0,0,0
ENSMUSG00000085669,Gm14817,2.31,2.04,0,0,5.65,3.54
ENSMUSG00000085672,Gm16193,0,0,0,0,0,0
ENSMUSG00000085673,Gm16122,0,0,1,1,2,1
ENSMUSG00000085675,Gm12022,32,34,49,29,39,52
ENSMUSG00000085676,4930555O08Rik,0,0,0,0,0,0
ENSMUSG00000085677,4930594O21Rik,0,0,0,0,1,0
ENSMUSG00000085678,Gm16349,1,1.99,4,1,0,3.02
ENSMUSG00000085679,Gm16328,0,0,0,0,0,0
ENSMUSG00000085680,Gm13327,0,0,0,0,0,0
ENSMUSG00000085681,Gm13982,0,0,0,0,0,0
ENSMUSG00000085682,Gm14267,0,0,0,0,1,0
ENSMUSG00000085683,9130409J20Rik,0,0,2,4,1,6
ENSMUSG00000085684,4930469K13Rik,0,0,0,0,0,0
ENSMUSG00000085686,Gm9498,0,0,0,0,0,0
ENSMUSG00000085687,Gm16153,291,214,192.2,85,107,193
ENSMUSG00000085688,Gm15395,0,0,0,0,0,1
ENSMUSG00000085689,Gm16838,0,0,0,0,0,0
ENSMUSG00000085690,Gm12629,0,0,0,0,0,0
ENSMUSG00000085691,Gm14216,0,0,0,0,0,0
ENSMUSG00000085693,Gm13371,0,0,0,0,0,0
ENSMUSG00000085694,Gm14967,0,0,0,0,0,0
ENSMUSG00000085695,Gm15243,0,0,0,0,0,0
ENSMUSG00000085696,Hoxaas3,36.08,71.59,39.54,21.14,32.54,42.92
ENSMUSG00000085698,Gm16022,0,0,0,0,0,0
ENSMUSG00000085699,Gm14298,0,0,0,0,0,0
ENSMUSG00000085700,Hbb-bh0,0,0,0,0,0,0
ENSMUSG00000085701,Gm12968,0,0,0,0,0,0
ENSMUSG00000085702,Mecomos,5,3,3,2,9,4
ENSMUSG00000085704,4921531C22Rik,63,67,54,99,122,167
ENSMUSG00000085705,Gm16046,5,6,10,4,5,2
ENSMUSG00000085706,Gm9428,0,0,0,1.98,0,0
ENSMUSG00000085707,Gm12212,0,0,0,3,0,0
ENSMUSG00000085708,Gm16063,0,0,0,0,0,0
ENSMUSG00000085709,Gm14211,0,0,0,0,0,0
ENSMUSG00000085710,Gm12676,3,10,4,0,0,0
ENSMUSG00000085711,Gm15163,0,0,0,0,0,0
ENSMUSG00000085712,Gm15124,0,0,0,0,0,0
ENSMUSG00000085713,Gm15736,0,0,0,0,0,0
ENSMUSG00000085714,Gm13008,83.28,110.32,91.24,75.98,106.54,123.84
ENSMUSG00000085715,Tsix,0,0,0,0,4.23,5.68
ENSMUSG00000085716,Gm13388,0,0,0,0,0,0
ENSMUSG00000085717,Hmgb4os,0,0,0,0,0,0
ENSMUSG00000085718,Rpl9-ps3,0,0,0,0,0,0
ENSMUSG00000085719,4933424L21Rik,0,0,0,0,0,0
ENSMUSG00000085720,Gm7854,3,2,3,0,4,6
ENSMUSG00000085721,Gm12796,0,0,0,0,0,0
ENSMUSG00000085722,Gm4916,0,0,0,0,0,0
ENSMUSG00000085723,Gm15915,0,0,0,1,0,0
ENSMUSG00000085724,Gm13096,0,0,0,0,0,0
ENSMUSG00000085725,Gm15873,0,0,0,0,0,0
ENSMUSG00000085728,Gm14339,0,0,0,0,0,0
ENSMUSG00000085730,Gm13307,0,0,0,0,0,0
ENSMUSG00000085731,Gm16229,0,1.42,0,1.43,1.37,2.85
ENSMUSG00000085732,Gm4279,0,0,0,3,3,2
ENSMUSG00000085733,Arhgap27os1,24.04,37.5,30.72,25.81,22.97,51.98
ENSMUSG00000085734,Gm11684,0,0,0,0,2,0
ENSMUSG00000085735,Mettl5os,6,6,3,8,12,4
ENSMUSG00000085737,Gm13442,0,0,0,0,0,0
ENSMUSG00000085738,Gm12335,0,0,0,0,0,0
ENSMUSG00000085739,Gm15862,0,0,0,2,6,1
ENSMUSG00000085740,4930505K14Rik,0,0,0,0,0,0
ENSMUSG00000085741,5430405H02Rik,64.07,86.13,98.05,89.45,69.28,106.05
ENSMUSG00000085742,Gm13536,0,0,0,0,1,0
ENSMUSG00000085743,8430419K02Rik,0,1,2,2,2,0
ENSMUSG00000085744,Gm12259,0,1,0,0,2,0
ENSMUSG00000085745,Gm14372,0,0,0,0,0,1
ENSMUSG00000085747,Slc13a2os,1,0,0,1.03,1.01,2
ENSMUSG00000085748,Gm12280,0,0,0,0,2,0.77
ENSMUSG00000085749,Gm12843,0,1,0,2,3,7
ENSMUSG00000085750,Gm14009,0,0,0,0,1,2
ENSMUSG00000085751,Gm15412,0,1,0,0,0,1
ENSMUSG00000085753,Gm16131,0,1,0,0,0,0
ENSMUSG00000085754,Gm15886,0,0,1.23,1.17,0,0
ENSMUSG00000085755,Gm13496,6,2,2,4,4,7
ENSMUSG00000085756,Gm15279,0,0,0,0,0,0
ENSMUSG00000085757,1700019B21Rik,0,0,0,1,0,0
ENSMUSG00000085759,1700061E18Rik,0,0,0,0,0,0
ENSMUSG00000085760,Gm14302,3,0,0,1,0,1
ENSMUSG00000085761,4930455G09Rik,7,4,1,4,10,14
ENSMUSG00000085762,Lrrc75aos2,22,3,3,1,4,10
ENSMUSG00000085763,Smc2os,1,3,4,2,2,1
ENSMUSG00000085765,Gm12333,2,1,3,1,0,0
ENSMUSG00000085766,2810430I11Rik,10,11,12,7,1,4
