Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000064354,mt-Co2,509184.32,292490.13,413796.39,447297.23,607634.01,486255.16
ENSMUSG00000064355,mt-Tk,0,0,0,0,0,0
ENSMUSG00000064356,mt-Atp8,31210,10503,23525,14586,23241,11187
ENSMUSG00000064357,mt-Atp6,366119.71,178707.08,302435.52,240997.71,607596.25,398981.82
ENSMUSG00000064358,mt-Co3,184748.74,138030.92,183079.29,208441.97,214002.75,202566.59
ENSMUSG00000064359,mt-Tg,0,0,0,0,0,0
ENSMUSG00000064360,mt-Nd3,56165.9,31274.56,49979.84,46420.26,67445.98,55405
ENSMUSG00000064361,mt-Tr,0,0,0,0,0,0
ENSMUSG00000064363,mt-Nd4,478017,346478,380784,398666,530292,398242
ENSMUSG00000064364,mt-Th,0,0,0,0,0,0
ENSMUSG00000064365,mt-Ts2,0,0,0,0,0,0
ENSMUSG00000064366,mt-Tl2,0,0,0,0,0,0
ENSMUSG00000064367,mt-Nd5,311104.02,233891,254079,335444,405382,314880
ENSMUSG00000064368,mt-Nd6,50106,33765,38624,54810,75231,51164
ENSMUSG00000064369,mt-Te,0,0,0,0,0,0
ENSMUSG00000064370,mt-Cytb,594983,415609,509521,540540,689412,537616
ENSMUSG00000064371,mt-Tt,0,0,0,0,0,0
ENSMUSG00000064372,mt-Tp,0,0,0,0,0,0
ENSMUSG00000064373,Sepp1,453,299,368,3438,3585,3301
ENSMUSG00000064377,Gm24966,0,0,0,0,0,0
ENSMUSG00000064380,Gm26448,0,0,0,2,0,2
ENSMUSG00000064382,Gm26447,0,0,0,0,0,0
ENSMUSG00000064386,Gm26449,0,0,0,0,0,0
ENSMUSG00000064387,Snora73a,1.26,3.38,1.65,2,0,5
ENSMUSG00000064389,Gm26446,0,0,0,0,0,0
ENSMUSG00000064390,Rnu73b,0,0,0,0,0,0
ENSMUSG00000064391,Gm23625,0,0,0,0,0,0
ENSMUSG00000064392,Gm23626,0,0,0,0,0,0
ENSMUSG00000064393,Gm23627,0,0,0,0,0,0
ENSMUSG00000064394,Gm23622,0,0,0,0,0,0
ENSMUSG00000064395,Gm23623,0,0,0,0,0,0
ENSMUSG00000064397,Gm23624,0,0,0,0,0,0
ENSMUSG00000064398,Gm23628,0,0,0,0,0,0
ENSMUSG00000064399,Gm23629,0,0,0,0,0,0
ENSMUSG00000064400,Gm23927,0,0,0,0,0,0
ENSMUSG00000064403,Gm23928,0,0,0,0,0,0
ENSMUSG00000064405,Gm23925,0,0,0,0,0,0
ENSMUSG00000064407,Gm23926,0,0,0,0,0,0
ENSMUSG00000064408,Gm23924,0,0,0,0,0,0
ENSMUSG00000064409,n-R5s40,0,0,0,0,0,0
ENSMUSG00000064410,Gm22247,0,0,0,0,0,0
ENSMUSG00000064412,Gm22246,0,0,0,0,0,0
ENSMUSG00000064413,Gm22245,0,0,0,0,0,0
ENSMUSG00000064414,n-R5s215,0,0,0,0,0,0
ENSMUSG00000064416,Gm22248,0,0,0,0,0,0
ENSMUSG00000064417,DQ267102,0,0,0,0,0,0
ENSMUSG00000064419,Gm22249,0,0,0,0,0,0
ENSMUSG00000064422,Gm22502,0,0,0,0,0,0
ENSMUSG00000064424,Gm22749,0,0,0,0,0,0
ENSMUSG00000064427,Gm22748,0,0,0,0,0,0
ENSMUSG00000064428,Gm22746,0,0,0,0,0,0
ENSMUSG00000064429,Gm22747,0,0,0,0,0,0
ENSMUSG00000064432,Gm25587,0,0,0,0,0,0
ENSMUSG00000064433,Gm25586,0,0,0,0,0,0
ENSMUSG00000064435,Gm25588,0,0,0,0,0,0
ENSMUSG00000064436,Gm25589,0,0,0,0,0,0
ENSMUSG00000064437,Snord49b,0,0,0,0,0,0
ENSMUSG00000064440,Gm26224,0,0,0,0,0,0
ENSMUSG00000064441,Snord37,0,0,0,0,0,0
ENSMUSG00000064442,Gm26225,0,0,0,0,0,0
ENSMUSG00000064443,Gm26226,0,0,0,0,0,0
ENSMUSG00000064444,Gm26227,0,0,0,0,0,0
ENSMUSG00000064446,Gm26228,0,0,0,0,0,0
ENSMUSG00000064450,Snord68,0,0,0,0,0,0
ENSMUSG00000064451,Snora23,0,1,0,0,6,0
ENSMUSG00000064452,Gm24564,0,0,0,0,0,0
ENSMUSG00000064453,Snord21,0,0,0,0,0,0
ENSMUSG00000064455,n-R5s56,0,0,0,0,0,0
ENSMUSG00000064460,Gm25080,0,0,0,0,0,0
ENSMUSG00000064463,Gm25079,0,0,0,0,0,0
ENSMUSG00000064464,Gm25078,0,0,0,0,0,0
ENSMUSG00000064467,n-R5s37,0,0,0,0,0,0
ENSMUSG00000064468,Gm25081,0,0,0,0,0,0
ENSMUSG00000064471,Gm23406,0,0,0,0,0,0
ENSMUSG00000064472,Gm23407,0,0,0,0,0,0
ENSMUSG00000064476,Gm23405,0,0,0,0,0,0
ENSMUSG00000064477,Gm23404,0,0,0,0,0,0
ENSMUSG00000064481,Gm23737,0,0,0,0,0,0
ENSMUSG00000064485,Gm23735,0,0,0,0,0,0
ENSMUSG00000064486,Gm23293,0,0,0,0,0,0
ENSMUSG00000064487,Gm23736,0,0,0,0,0,0
ENSMUSG00000064489,Gm23296,0,0,0,0,0,0
ENSMUSG00000064490,Gm22283,0,0,0,0,0,0
ENSMUSG00000064491,Gm22061,0,0,0,0,0,0
ENSMUSG00000064492,Gm22060,0,0,0,0,0,0
ENSMUSG00000064493,Snora28,0,0,0,0,0,0
ENSMUSG00000064494,Gm22063,0,0,0,0,0,0
ENSMUSG00000064495,Gm24313,0,0,0,0,0,0
ENSMUSG00000064496,DQ267101,0,0,0,0,0,0
ENSMUSG00000064497,Gm22062,0,0,0,0,0,0
ENSMUSG00000064500,Gm25296,0,0,0,0,0,0
ENSMUSG00000064507,n-R5s94,0,0,0,0,0,0
ENSMUSG00000064508,n-R5s96,0,0,0,0,0,0
ENSMUSG00000064510,Gm22458,0,0,0,0,0,0
ENSMUSG00000064511,Gm22459,0,0,0,0,0,0
ENSMUSG00000064512,Gm22456,0,0,0,0,0,0
ENSMUSG00000064513,Gm22457,0,0,0,0,0,0
ENSMUSG00000064514,Gm22455,0,0,0,0,0,0
ENSMUSG00000064515,n-R5s162,0,0,0,0,0,0
ENSMUSG00000064517,Gm22454,0,0,0,0,0,0
ENSMUSG00000064519,n-R5s97,0,0,0,0,0,0
ENSMUSG00000064522,Gm26442,0,0,0,0,0,0
ENSMUSG00000064524,Gm26441,0,0,0,0,0,0
ENSMUSG00000064525,Gm26440,0,0,0,0,0,0
ENSMUSG00000064526,Gm26439,0,0,0,0,0,0
ENSMUSG00000064527,Gm26438,0,0,0,0,0,0
ENSMUSG00000064529,Gm26437,0,0,0,0,0,0
ENSMUSG00000064530,Gm23613,0,0,0,0,0,0
ENSMUSG00000064532,Gm23614,0,0,0,0,0,0
ENSMUSG00000064536,Gm23615,0,0,0,0,0,0
ENSMUSG00000064540,Snord42a,0,0,0,0,0,0
ENSMUSG00000064541,Gm22978,0,0,0,0,0,0
ENSMUSG00000064542,Gm22980,0,0,0,0,0,0
ENSMUSG00000064543,Gm22979,0,0,0,0,0,0
ENSMUSG00000064545,Gm22981,0,0,0,0,0,0
ENSMUSG00000064547,Gm22982,0,0,0,0,0,0
ENSMUSG00000064548,n-R5s65,0,0,0,0,0,0
ENSMUSG00000064549,Gm22977,0,0,0,0,0,0
ENSMUSG00000064550,Gm24623,0,0,0,0,0,0
ENSMUSG00000064551,Gm24624,0,0,0,0,0,0
ENSMUSG00000064553,Gm24622,0,0,0,0,0,0
ENSMUSG00000064554,n-R5s173,0,0,0,0,0,0
ENSMUSG00000064555,Gm24626,0,0,0,0,0,0
ENSMUSG00000064556,Gm24625,0,0,0,0,0,0
ENSMUSG00000064558,Gm24620,0,0,0,0,0,0
ENSMUSG00000064563,Snora7a,0,0,0,0,0,0
ENSMUSG00000064565,Gm24145,0,0,0,0,0,0
ENSMUSG00000064566,Gm24144,0,0,0,0,0,0
ENSMUSG00000064567,Gm24143,0,0,0,0,0,0
ENSMUSG00000064569,Gm25592,0,0,0,0,0,0
ENSMUSG00000064570,Gm25800,0,0,0,0,0,0
ENSMUSG00000064572,Gm25801,0,0,0,0,0,0
ENSMUSG00000064573,Gm25802,0,0,0,0,0,0
ENSMUSG00000064574,Gm25797,0,0,0,0,0,0
ENSMUSG00000064575,Gm25798,0,0,0,0,0,0
ENSMUSG00000064577,Gm25799,0,0,0,0,0,0
ENSMUSG00000064579,Gm25796,0,0,0,0,0,0
ENSMUSG00000064580,Gm25134,0,0,0,0,0,0
ENSMUSG00000064581,Gm25133,0,0,0,0,0,0
ENSMUSG00000064582,Gm25135,0,0,0,0,0,0
ENSMUSG00000064584,Gm25130,0,0,0,0,0,0
ENSMUSG00000064585,Gm25129,0,0,0,0,0,0
ENSMUSG00000064586,Gm25132,0,0,0,0,0,0
ENSMUSG00000064587,Gm25131,0,0,0,0,0,0
ENSMUSG00000064588,n-R5s74,0,0,0,0,0,0
ENSMUSG00000064590,Gm22301,0,0,0,0,0,0
ENSMUSG00000064591,Gm22302,0,0,0,0,0,0
ENSMUSG00000064595,Gm22300,0,0,0,0,0,0
ENSMUSG00000064596,Gm22298,0,0,0,0,0,0
ENSMUSG00000064597,Gm22299,0,0,0,0,0,0
ENSMUSG00000064600,Gm25636,0,0,0,0,0,0
ENSMUSG00000064601,Gm25634,0,0,0,0,0,0
ENSMUSG00000064602,Snora41,0,0,0,0,0,0
ENSMUSG00000064604,Snora44,0,0,2.98,0,0,0
ENSMUSG00000064605,Gm22220,0,0,0,0,0,0
ENSMUSG00000064606,Gm25899,0,0,0,0,0,0
ENSMUSG00000064609,Gm25635,0,0,0,0,0,0
ENSMUSG00000064612,Gm26457,0,0,0,0,0,0
ENSMUSG00000064613,Gm24621,0,0,0,0,0,0
ENSMUSG00000064616,Gm26454,0,0,0,0,0,0
ENSMUSG00000064617,n-R5s176,0,0,0,0,0,0
ENSMUSG00000064618,n-R5s95,0,0,0,0,0,0
ENSMUSG00000064619,Gm23975,0,0,0,0,0,0
ENSMUSG00000064620,Gm22303,0,0,0,0,0,0
ENSMUSG00000064621,Gm26922,0,0,0,0,0,0
ENSMUSG00000064622,Gm22304,0,0,0,0,0,0
ENSMUSG00000064624,Gm22305,0,0,0,0,0,0
ENSMUSG00000064626,Gm22306,0,0,0,0,0,0
ENSMUSG00000064630,Gm25143,0,0,0,0,0,0
ENSMUSG00000064631,n-R5s42,0,0,0,0,0,0
ENSMUSG00000064632,Gm25142,0,0,0,0,0,0
ENSMUSG00000064634,Gm22620,0,0,0,0,0,0
ENSMUSG00000064637,Snora20,0,0,0,0,0,0
ENSMUSG00000064642,Gm23299,0,0,0,0,0,0
ENSMUSG00000064644,Gm23302,0,0,0,0,0,0
ENSMUSG00000064646,Gm23300,0,0,0,0,0,0
ENSMUSG00000064647,Gm23301,0,0,0,0,0,0
ENSMUSG00000064648,Gm23303,0,0,0,0,0,0
ENSMUSG00000064652,Gm24165,0,0,0,0,0,0
ENSMUSG00000064653,Gm26129,0,0,0,0,0,0
ENSMUSG00000064655,Gm25788,0,0,0,0,0,0
ENSMUSG00000064658,Gm24166,0,0,0,0,0,0
ENSMUSG00000064659,Gm26131,0,0,0,0,0,0
ENSMUSG00000064663,Gm24859,0,0,0,0,0,0
ENSMUSG00000064664,Gm24459,0,0,0,0,0,0
ENSMUSG00000064665,Gm24460,0,0,0,0,0,0
ENSMUSG00000064666,Snora52,3.95,0,0,0.97,0,0
ENSMUSG00000064669,Gm24461,0,0,0,0,0,0
ENSMUSG00000064670,Gm22808,0,0,0,0,0,0
ENSMUSG00000064671,Gm22807,0,0,0,0,0,0
ENSMUSG00000064672,Gm22806,0,0,0,0,0,0
ENSMUSG00000064673,Gm22805,0,0,0,0,0,0
ENSMUSG00000064675,Gm22810,0,0,0,0,0,0
ENSMUSG00000064677,Gm22809,0,0,0,0,0,0
ENSMUSG00000064679,Gm25357,0,0,0,0,0,0
ENSMUSG00000064682,Gm25813,0,0,0,0,0,0
ENSMUSG00000064685,Gm25812,0,0,0,0,0,0
ENSMUSG00000064686,Gm25810,0,0,0,0,0,0
ENSMUSG00000064687,Gm25811,0,0,0,0,0,0
ENSMUSG00000064688,Gm25814,0,0,0,0,0,0
ENSMUSG00000064689,Gm25815,0,0,0,0,0,0
ENSMUSG00000064691,Gm24149,0,0,0,0,0,0
ENSMUSG00000064692,Gm24151,0,0,0,0,0,0
ENSMUSG00000064693,Gm24150,0,0,0,0,0,0
ENSMUSG00000064694,Gm24146,0,0,0,0,0,0
ENSMUSG00000064696,Gm24148,0,0,0,0,0,0
ENSMUSG00000064697,Gm24147,0,0,0,0,0,0
ENSMUSG00000064698,Gm24152,0,0,0,0,0,0
ENSMUSG00000064702,Gm24950,0,0.4,0,0,0,0
ENSMUSG00000064704,n-R5s180,0,0,0,0,0,0
ENSMUSG00000064706,Gm22508,0,0,0,0,0,0
ENSMUSG00000064707,Gm22507,0,0,0,0,0,0
ENSMUSG00000064709,Gm22509,0,0,0,0,0,0
ENSMUSG00000064714,n-R5s62,0,0,0,0,0,0
ENSMUSG00000064715,Gm24207,0,0,0,0,0,0
ENSMUSG00000064717,Gm24208,0,0,0,0,0,0
ENSMUSG00000064718,Gm25929,0,0,0,0,0,0
ENSMUSG00000064719,Gm25930,0,0,0,0,0,0
ENSMUSG00000064720,Gm25856,0,0,0,0,0,0
ENSMUSG00000064721,Gm25855,0,0,0,0,0,0
ENSMUSG00000064722,Gm25857,0,0,0,0,0,0
ENSMUSG00000064724,Gm25852,0,0,0,0,0,0
ENSMUSG00000064725,Snord96a,0,0,0,0,0,0
ENSMUSG00000064726,Gm25854,0,0,0,0,0,0
ENSMUSG00000064727,Gm25853,0,0,0,0,0,0
ENSMUSG00000064728,Gm25851,0,0,0,0,0,0
ENSMUSG00000064731,Snord45b,0,0,0,0,0,0
ENSMUSG00000064732,Gm23447,0,0,0,0,0,0
ENSMUSG00000064734,Gm23445,0,0,0,0,0,0
ENSMUSG00000064735,Gm23057,0,0,0,0,0,0
ENSMUSG00000064737,Gm23056,0,0,0,0,0,0
ENSMUSG00000064738,Gm23054,0,0,0,0,0,0
ENSMUSG00000064739,Gm23055,0,0,0,0,0,0
ENSMUSG00000064740,Gm24706,0,0,0,0,0,0
ENSMUSG00000064741,Snord14a,0,0,0,0,0,0
ENSMUSG00000064742,Gm24705,0,0,0,0,0,0
ENSMUSG00000064743,Gm24856,0,0,0,0,0,0
ENSMUSG00000064745,Gm24708,0,0,0,0,0,0
ENSMUSG00000064746,Gm24707,0,0,0,0,0,0
ENSMUSG00000064748,n-R5s28,0,0,0,0,0,0
ENSMUSG00000064751,Gm26330,0,0,0,0,0,0
ENSMUSG00000064755,Gm26328,0,0,0,0,0,0
ENSMUSG00000064758,Gm26331,0,0,0,0,0,0
ENSMUSG00000064759,Gm25475,0,0,0,0,0,0
ENSMUSG00000064761,Gm23514,0,0,0,0,0,0
ENSMUSG00000064762,Gm23738,0,0,0,0,0,0
ENSMUSG00000064763,Gm23515,0,0,0,0,0,0
ENSMUSG00000064764,Gm23517,0,0,0,0,0,0
ENSMUSG00000064765,Gm26456,0,0,0,0,0,0
ENSMUSG00000064766,Gm26458,0,0,0,0,0,0
ENSMUSG00000064767,Snord35b,0,0,0,0,0,0
ENSMUSG00000064768,Snord60,0,0,0,0,0,0
ENSMUSG00000064769,Gm23518,0,0,0,0,0,0
ENSMUSG00000064770,n-R5s29,0,0,0,0,0,0
ENSMUSG00000064772,Gm25202,0,0,0,0,0,0
ENSMUSG00000064775,Gm25205,0,0,0,0,0,0
ENSMUSG00000064776,Gm25203,0,0,0,0,0,0
ENSMUSG00000064777,Gm25204,0,0,0,0,0,0
ENSMUSG00000064778,Snord59a,0,0,0,0,0,0
ENSMUSG00000064779,Gm22997,0,0,0,0,0,0
ENSMUSG00000064780,Snord95,0,0,0,0,0,0
ENSMUSG00000064781,Gm22686,0,0,0,0,0,0
ENSMUSG00000064782,Gm22685,0,0,0,0,0,0
ENSMUSG00000064783,Gm22684,0,0,0,0,0,0
ENSMUSG00000064788,Gm22683,0,0,0,0,0,0
ENSMUSG00000064791,Snord14e,0,0,0,0,0,0
ENSMUSG00000064792,Gm24355,0,0,0,0,0,0
ENSMUSG00000064793,Gm24356,0,0,0,0,0,0
ENSMUSG00000064795,Gm22423,0,0,0,0,0,0
ENSMUSG00000064796,Terc,3,6,2,4,3,2
ENSMUSG00000064797,Gm24357,0,0,0,0,0,0
ENSMUSG00000064798,n-R5s193,0,0,0,0,0,0
ENSMUSG00000064800,Gm24948,0,0,0,0,0,0
ENSMUSG00000064801,Gm24035,0,0,0,0,0,0
ENSMUSG00000064802,Gm24036,0,0,0,0,0,0
ENSMUSG00000064805,Gm24037,0,0,0,0,0,0
ENSMUSG00000064806,Gm24038,0,0,0,0,0,0
ENSMUSG00000064811,Gm22358,0,0,0,0,0,0
ENSMUSG00000064814,Gm23939,0,0,0,0,0,0
ENSMUSG00000064816,Gm22357,0,0,0,0,0,0
ENSMUSG00000064818,Gm22359,0,0,0,0,0,0
ENSMUSG00000064822,Gm24292,0,0,0,0,0,0
ENSMUSG00000064823,Snord82,0,0,0,0,0,0
ENSMUSG00000064824,Gm22443,0,0,0,0,0,0
ENSMUSG00000064829,Gm22879,0,0,0,0,0,0
ENSMUSG00000064830,Gm25699,0,0,0,0,0,0
ENSMUSG00000064831,Gm25698,0,0,0,0,0,0
ENSMUSG00000064833,Gm25926,0,0,0,0,0,0
ENSMUSG00000064834,Gm25696,0,0,0,0,0,0
ENSMUSG00000064836,Gm25697,0,0,0,0,0,0
ENSMUSG00000064837,Snora75,0.99,0,0,0,0,0
ENSMUSG00000064840,Gm26204,0,0,0,0,0,0
ENSMUSG00000064841,Gm26205,1.87,0,0,0,0,0
ENSMUSG00000064842,Gm26206,0,0,0,0,0,0
ENSMUSG00000064843,Gm26207,0,0,0,0,0,0
ENSMUSG00000064844,Gm26202,0,0,0,0,0,0
ENSMUSG00000064845,Gm26203,0,0,0,0,0,0
ENSMUSG00000064850,Gm23443,0,0,0,0,0,0
ENSMUSG00000064851,Gm24525,0,0,0,0,0,0
ENSMUSG00000064853,Gm23442,0,0,0,0,0,0
ENSMUSG00000064854,Gm24527,0,0,0,0,0,0
ENSMUSG00000064855,Gm24526,0,0,0,0,0,0
ENSMUSG00000064856,Gm23444,0.33,0,0,0,0.67,0
ENSMUSG00000064857,n-R5s25,0,0,0,0,0,0
ENSMUSG00000064858,Snora43,0,0,0,0,0,0
ENSMUSG00000064859,Gm24524,0,0,0,0,0,0
ENSMUSG00000064860,n-R5s220,0,0,0,0,0,0
ENSMUSG00000064862,Gm25038,0,0,0,0,0,0
ENSMUSG00000064867,Gm25039,0,0,0,0,0,0
ENSMUSG00000064871,Snord58b,0,0,0,0,0,0
ENSMUSG00000064872,Gm23376,0,0,0,0,0,0
ENSMUSG00000064876,Gm23378,0,0,0,0,0,0
ENSMUSG00000064877,Gm23377,0,0,0,0,0,0
ENSMUSG00000064880,Gm24201,0,0,0,0,0,0
ENSMUSG00000064882,Gm24202,0,0,0,0,0,0
ENSMUSG00000064883,Gm24203,0,0,0,0,0,0
ENSMUSG00000064884,Gm24204,0,0,0,0,0,0
ENSMUSG00000064887,Gm24205,0,0,0,0,0,0
ENSMUSG00000064889,Gm24200,0,0,0,0,0,0
ENSMUSG00000064890,Gm22505,0,0,0,0,0,0
ENSMUSG00000064897,Gm22504,0,0,0,0,0,0
ENSMUSG00000064899,Snord118,0,0,0,0,0,0
ENSMUSG00000064900,Gm25402,0,0,0,0,0,0
ENSMUSG00000064901,Snora21,0,0,0,0,0,0
ENSMUSG00000064904,Gm25404,0,0,0,0,0,0
ENSMUSG00000064905,Gm25403,0,0,0,0,0,0
ENSMUSG00000064906,n-R5s204,0,0,0,0,0,0
ENSMUSG00000064907,Gm25405,0,0,0,0,0,0
ENSMUSG00000064909,Gm25401,0,0,0,0,0,0
ENSMUSG00000064915,Gm22575,0,0,0,0,0,0
ENSMUSG00000064916,Gm22573,0,0,0,0,0,0
ENSMUSG00000064917,Gm22574,0,0,0,0,0,0
ENSMUSG00000064918,Gm22571,0,0,0,0,0,0
ENSMUSG00000064919,Gm22572,0,0,0,0,0,0
ENSMUSG00000064921,Gm22229,0,0,0,0,0,0
ENSMUSG00000064923,Gm22042,0,0,0.4,0,0,0
ENSMUSG00000064925,Snora62,0,0,0,0,0,0
ENSMUSG00000064926,Gm22044,0,0,0,0,0,0
ENSMUSG00000064927,Gm22043,0,0,0,0,0,0
ENSMUSG00000064928,Gm22045,0,0,0,0,0,0
ENSMUSG00000064930,Gm23723,0,0,0,0,0,0
ENSMUSG00000064932,n-R5s36,0,0,0,0,0,0
ENSMUSG00000064936,Gm23722,0,0,0,0,0,0
ENSMUSG00000064938,Mir3068,0,0,0,0,0,0
ENSMUSG00000064939,Gm23721,0,0,0,0,0,0
ENSMUSG00000064940,Gm23239,0,0,0,0,0,0
ENSMUSG00000064941,Gm23238,0,0,0,0,0,0
ENSMUSG00000064943,Gm23240,0,0,0,0,0,0
ENSMUSG00000064945,Rny3,0,0,0,0,0,0
ENSMUSG00000064948,Gm23241,0,0,0,0,0,0
ENSMUSG00000064949,Snora61,0,0,0,0,0.95,0.98
ENSMUSG00000064952,Gm24920,0,0,0,0,0,0
ENSMUSG00000064954,Gm24919,0,0,0,0,0,0
ENSMUSG00000064956,Gm24918,0,0,0,0,0,0
ENSMUSG00000064958,Gm24921,0,0,0,0,0,0
ENSMUSG00000064959,n-R5s41,0,0,0,0,0,0
ENSMUSG00000064960,Gm24406,0,0,0,0,0,0
ENSMUSG00000064961,Gm22704,0,0,0,0,0,0
ENSMUSG00000064964,Gm25147,0,0,0,0,0,0
ENSMUSG00000064966,Snord15b,0,0,0,0,0,0
ENSMUSG00000064967,Gm24405,0,0,0,0,0,0
ENSMUSG00000064968,Snord47,0,0,0,0,0,0
ENSMUSG00000064970,Gm23690,0,0,0,0,0,0
ENSMUSG00000064971,Gm26054,0,0,0,0,0,0
ENSMUSG00000064972,Gm26055,0,0,0,0,0,0
ENSMUSG00000064977,Gm26056,0,0,0,0,0,0
ENSMUSG00000064981,Snora70,0,0,0,0,0.72,0
ENSMUSG00000064982,Gm25259,0,0,0,0,0,0
ENSMUSG00000064983,Gm25258,0,0,0,0,0,0
ENSMUSG00000064984,Snord73a,0,0,0,0,0,0
ENSMUSG00000064987,Gm25260,0,0,0,0,0,0
ENSMUSG00000064992,Gm22421,0,0,0,0,0,0
ENSMUSG00000064994,Gm22422,0,0,0,0,0,0
ENSMUSG00000064995,Gm26003,0,0,0,0,0,0
ENSMUSG00000064999,Gm26035,0,0,0,0,0,0
ENSMUSG00000065004,Gm26326,0,0,0,0,0,0
ENSMUSG00000065005,n-R5s79,0,0,0,0,0,0
ENSMUSG00000065006,Gm26325,0,0,0,0,0,0
ENSMUSG00000065007,Gm26324,0,0,0,0,0,0
ENSMUSG00000065011,Gm23506,0,0,0,0,0,0
ENSMUSG00000065012,Gm23507,0,0,0,0,0,0
ENSMUSG00000065013,Gm23508,0,0,0,0,0,0
ENSMUSG00000065014,Gm23509,0,0,0,0,0,0
ENSMUSG00000065016,Snora3,0,0,0,0.96,0,0
ENSMUSG00000065017,Gm23510,0,0,0,0,0,0
ENSMUSG00000065018,Gm23511,0,0,0,0,0,0
ENSMUSG00000065022,AF357341,0,0,0,0,0,0
ENSMUSG00000065027,Gm25201,0,0,0,0,0,0
ENSMUSG00000065028,Gm25200,0,0,0,0,0,0
ENSMUSG00000065029,Gm25199,0,0,0,0,0,0
ENSMUSG00000065030,n-R5s160,0,0,0,0,0,0
ENSMUSG00000065031,Gm22364,0,0,0,0,0,0
ENSMUSG00000065034,Gm22363,0,0,0,0,0,0
ENSMUSG00000065036,Gm22362,0,0,0,0,0,0
ENSMUSG00000065037,Rn7sk,156,76,126,247.71,380,420
ENSMUSG00000065040,Gm24977,0,0,0,0,0,0
ENSMUSG00000065041,Gm24044,0,0,0,0,0,0
ENSMUSG00000065042,Gm24043,0,0,0,0,0,0
ENSMUSG00000065044,n-R5s169,0,0,0,0,0,0
ENSMUSG00000065045,Gm24046,0,0,0,0,0,0
ENSMUSG00000065047,Gm24045,0,0,0,0,0,0
ENSMUSG00000065048,Gm24042,0,0,0,0,0,0
ENSMUSG00000065049,Gm24041,0,0,0,0,0,0
ENSMUSG00000065050,Gm25704,0,0,0,0,0,0
ENSMUSG00000065053,Gm25705,0,0,0,0,0,0
ENSMUSG00000065055,n-R5s213,0,0,0,0,0,0
ENSMUSG00000065057,Gm25703,0,0,0,0,0,0
ENSMUSG00000065061,Gm22884,0,0,0,0,0,0
ENSMUSG00000065068,n-R5s5,0,0,0,0,0,0
ENSMUSG00000065070,n-R5s196,0,0,0,0,0,0
ENSMUSG00000065072,Gm24533,0,0,0,0,0,0
ENSMUSG00000065074,Gm24535,0,0,0,0,0,0
ENSMUSG00000065078,Gm24536,0,0,0,0,0,0
ENSMUSG00000065079,Gm23464,0,0,0,0,0,0
ENSMUSG00000065080,Gm26497,0,0,0,0,0,0
ENSMUSG00000065083,n-R5s205,0,0,0,0,0,0
ENSMUSG00000065084,Gm26496,0,0,0,0,0,0
ENSMUSG00000065086,Gm26495,0,0,0,0,0,0
ENSMUSG00000065087,Snord22,3,3,4,1,0,0
ENSMUSG00000065088,Gm26494,0,0,0,0,0,0
ENSMUSG00000065089,Gm26493,0,0,0,0,0,0
ENSMUSG00000065090,Gm23677,0,0,0,0,0,0
ENSMUSG00000065091,Gm23678,0,0,0,0,0,0
ENSMUSG00000065094,Snord1a,0,0,0,0,0,0
ENSMUSG00000065095,Gm23679,0,0,0,0,0,0
ENSMUSG00000065096,Gm23680,0,0,0,0,0,0
ENSMUSG00000065097,Snora16a,0,0,0,0,0,0
ENSMUSG00000065100,Gm26132,0,0,0,0,0,0
ENSMUSG00000065102,n-R5s50,0,0,0,0,0,0
ENSMUSG00000065104,Gm26128,0,0,0,0,0,0
ENSMUSG00000065105,Gm26130,0,0.88,0,0,0,0
ENSMUSG00000065107,n-R5s88,0,0,0,0,0,0
ENSMUSG00000065110,Snord61,0,0,0,0,0,0
ENSMUSG00000065111,Gm25141,0,0,0,0,0,0
ENSMUSG00000065115,Gm23298,0,0,0,0,0,0
ENSMUSG00000065118,Gm23297,0,0,0,0,0,0
ENSMUSG00000065122,Gm26126,0,0,0,0,0,0
ENSMUSG00000065124,Snora65,3.81,0,0,0.81,0.6,0
ENSMUSG00000065126,Snord104,0,0,0,0,0,0
ENSMUSG00000065127,Gm26127,0,0,0,0,0,0
ENSMUSG00000065130,Gm24457,0,0,0,0,0,0
ENSMUSG00000065132,Gm24456,0,0,0,0,0,0
ENSMUSG00000065138,Gm24458,0,0,0,0,0,0
ENSMUSG00000065141,Gm22652,0,0,0,0,0,0
ENSMUSG00000065143,Gm25644,0,0,0,0,0,0
ENSMUSG00000065145,Vaultrc5,0,0,0,0,0,0
ENSMUSG00000065147,Snora31,0,0,2,0,0,0
ENSMUSG00000065151,Gm25480,0,0,0,0,0,0
ENSMUSG00000065155,Gm25481,0,0,0,0,0,0
ENSMUSG00000065158,Gm25483,0,0,0,0,0,0
ENSMUSG00000065159,Gm25482,0,0,0,0,0,0
ENSMUSG00000065160,Mir5117,0,0,0,0,0,0
ENSMUSG00000065162,Gm23645,0,0,0,0,0,0
ENSMUSG00000065164,Gm23814,0,0,0,0,0,0
ENSMUSG00000065165,Gm23815,0,0,0,0,0,0
ENSMUSG00000065173,Gm22127,0,0,0,0,0,0
ENSMUSG00000065176,Rnu12,0,0,0,0,0,0
ENSMUSG00000065178,Gm22126,0,0,0,0,0,0
ENSMUSG00000065181,Gm25139,0,0,0,0,0,0
